movie_name,genre,genre_count,is_sequel,is_adaptation,is_franchise,rating,runtime_minutes,director_has_hit,star_power,budget_tier,is_domestic,distributor,release_year,release_month,release_week,release_season,holiday_type,holiday_week,competition_index,is_covid_period,total_audience,log_total_audience
Arınma,Korku,1,0,0,0,0,89.0,0,0,0,0,Bir Film,2024,4,17,Spring,23_nisan,1,12,0,26489,10.184484831459187
Soyut Dışavurumcu Bir Dostluğun Anatomisi Veyahut Yan Yana,"Komedi, Dram, IMAX",3,0,0,0,0,148.0,0,0,0,1,UIP,2025,11,46,Fall,none,0,9,0,2936079,14.892585575711497
Zootropolis 2,"Macera, Komedi, Animasyon, Aksiyon",4,1,0,1,0,108.0,1,3,4,0,UIP,2025,11,48,Fall,none,0,9,0,1651065,14.316931092206024
Bir Minecraft Filmi,"Macera, Aile, Fantastik, Aksiyon, 3 Boyutlu",5,0,1,1,0,101.0,1,3,3,0,TME,2025,4,14,Spring,none,0,4,0,1007719,13.823199918908646
Uykucu,"Dram, Suç, Aksiyon",3,0,0,0,3,123.0,0,0,1,1,CGV Mars,2025,10,44,Fall,29_ekim,1,11,0,834496,13.634583228783145
Sihirli Annem: Hepimiz Biriz,"Aile, Fantastik",2,0,1,1,0,85.0,0,2,1,1,CGV Mars,2025,5,22,Spring,none,0,7,0,818070,13.614703186495715
Avatar: Ateş ve Kül,"Macera, Bilim-Kurgu, Fantastik, Aksiyon, IMAX",5,0,0,1,3,197.0,1,3,4,0,UIP,2025,12,51,Winter,none,0,6,0,1387640,14.143115020413472
ŞamPİYONlar,"Komedi, Aile",2,0,0,0,0,94.0,0,1,1,1,A90,2025,1,2,Winter,none,0,13,0,702622,13.46257433059236
Kardeş Takımı 2,"Macera, Komedi, Aile",3,1,0,1,0,100.0,1,1,1,1,CJ ENM,2025,1,2,Winter,none,0,13,0,675291,13.422898988064082
Kirpi Sonic 3,"Macera, Aksiyon",2,1,1,1,0,109.0,1,3,3,0,UIP,2025,1,3,Winter,none,0,13,0,618923,13.335736149744967
Kral Şakir: Dünyalar Karıştı,"Macera, Animasyon, Aile",3,0,0,1,0,88.0,1,1,1,1,A90,2025,11,45,Fall,none,0,9,0,575421,13.262857225783971
Kutsal Damacana 5: Zombi,Komedi,1,1,0,1,3,97.0,1,2,1,1,A90,2025,1,3,Winter,none,0,13,0,561730,13.238776586387516
Siccin 8,Korku,1,1,0,1,0,104.0,1,1,1,1,TME,2025,6,23,Summer,kurban_bayrami,1,6,0,527108,13.175160740113816
Karantina,"Dram, Gençlik, Romantik",3,0,0,0,3,114.0,0,0,1,1,A90,2025,1,2,Winter,none,0,13,0,514692,13.151323942485272
Aşk Sadece Bir An,"Dram, Gençlik, Romantik",3,0,0,0,3,110.0,0,0,1,1,CGV Mars,2025,2,7,Winter,none,0,8,0,506873,13.136015758098038
Korku Seansı 4: Son Ayin,Korku,1,1,1,1,0,136.0,1,3,2,0,TME,2025,9,36,Fall,none,0,7,0,497163,13.116673219115922
Akıllı Tavşan Momo: Büyük Takip,"Macera, Animasyon",2,0,1,1,0,93.0,0,1,1,1,CGV Mars,2025,3,13,Spring,none,0,8,0,489961,13.102081075082475
Pırıl: Saklı Robotlar,"Macera, Animasyon",2,0,1,1,0,83.0,0,1,1,1,CJ ENM,2025,10,44,Fall,29_ekim,1,11,0,410940,12.926202497420006
Şirinler Filmi,"Macera, Komedi, Animasyon, Müzikal",4,0,1,1,0,89.0,1,3,3,0,UIP,2025,7,29,Summer,15_temmuz,1,4,0,380940,12.85039716139255
Dayı: Bir Adamın Hikâyesi 2,"Macera, Dram, Aksiyon",3,1,0,1,3,109.0,1,2,1,1,TME,2025,2,6,Winter,none,0,8,0,364388,12.805974512980484
F1 Filmi,"Dram, Spor, IMAX",3,0,0,0,0,155.0,1,3,4,0,TME,2025,6,26,Summer,none,0,6,0,348333,12.760914197774682
Lilo ve Stiç,"Macera, Komedi, Aile, Fantastik, Aksiyon",5,0,1,1,0,108.0,0,2,3,0,UIP,2025,5,21,Spring,none,0,7,0,337917,12.730555582179662
Ejderhanı Nasıl Eğitirsin,"Macera, Aile, Fantastik, Dram",4,0,1,1,0,125.0,1,2,3,0,UIP,2025,6,24,Summer,none,0,6,0,309185,12.641695082228864
Jurassic World: Yeniden Doğuş,"Macera, Gerilim, Bilim-Kurgu, Aksiyon",4,0,1,1,3,134.0,1,3,4,0,UIP,2025,7,27,Summer,none,0,4,0,306284,12.632268055086929
Sihirbazlar Çetesi 3: Daha Bir Şey Görmediniz,"Gerilim, Suç",2,1,0,1,3,112.0,1,3,2,0,TME,2025,11,46,Fall,none,0,9,0,293188,12.588569320462666
Demon Slayer: Kimetsu no Yaiba Sonsuzluk Kalesi,"Macera, Animasyon, Fantastik, Aksiyon",4,0,1,1,0,155.0,1,3,2,0,TME,2025,9,37,Fall,none,0,7,0,255514,12.45103248164528
Freddy'nin Pizza Dükkanında Beş Gece 2,"Korku, Gerilim, Gizem",3,1,1,1,0,104.0,1,2,2,0,UIP,2025,12,49,Winter,none,0,6,0,249873,12.428708067768667
Kaptan Pengu ve Arkadaşları 5,"Macera, Animasyon",2,1,0,1,0,80.0,1,1,1,1,TME,2025,8,32,Summer,none,0,5,0,238773,12.383268588781585
Superman,"Macera, Fantastik, Aksiyon",3,0,1,1,0,129.0,1,2,4,0,TME,2025,7,28,Summer,none,0,4,0,234293,12.364327747822523
Kaptan Amerika: Cesur Yeni Dünya,"Macera, Aksiyon, 3 Boyutlu, IMAX",4,0,1,1,0,119.0,0,3,4,0,UIP,2025,2,7,Winter,none,0,8,0,221015,12.305985851499768
Ayakçı,Komedi,1,0,0,0,3,94.0,0,0,1,1,CGV Mars,2025,3,13,Spring,none,0,8,0,220094,12.301810006806772
Mustafa Kemal,"Animasyon, Biyografi",2,0,1,0,0,75.0,1,2,2,1,TME,2025,10,41,Fall,none,0,11,0,218195,12.293144437361455
Son Durak: Kan Bağı,Korku,1,0,0,1,0,110.0,0,1,2,0,TME,2025,5,20,Spring,19_mayis,1,7,0,216068,12.28334845193733
Bak Postacı Geliyor,"Dram, Romantik",2,0,1,1,0,117.0,0,1,1,1,CGV Mars,2025,12,50,Winter,none,0,6,0,234042,12.363255865413429
Fantastik Dörtlü: İlk Adımlar,"Macera, Bilim-Kurgu, Aksiyon, 3 Boyutlu, IMAX",5,0,1,1,0,115.0,0,3,4,0,UIP,2025,7,30,Summer,none,0,4,0,206975,12.240353292007006
Aslan Hürkuş 4: Hürjet Oyunda,"Macera, Animasyon, Aile",3,1,0,1,0,72.0,1,1,1,1,A90,2025,1,3,Winter,none,0,13,0,205713,12.23423727247734
Mission: Impossible - Son Hesaplaşma,"Macera, Suç, Aksiyon",3,0,1,1,0,169.0,1,3,4,0,UIP,2025,5,21,Spring,none,0,7,0,201009,12.211104962158196
Ballerina,"Macera, Aksiyon",2,0,0,1,0,125.0,1,3,3,0,A90,2025,6,23,Summer,kurban_bayrami,1,6,0,190648,12.1581840748032
Üç Harfliler: Fal,Korku,1,0,0,1,4,90.0,1,1,1,1,TME,2025,3,13,Spring,none,0,8,0,187249,12.140194560911269
İbi: Uzay Görevi,"Macera, Animasyon",2,0,1,1,0,76.0,1,1,1,1,CJ ENM,2025,11,48,Fall,none,0,9,0,176383,12.080413046028674
Gelin Takımı 2,"Komedi, Romantik",2,1,0,1,0,105.0,1,2,1,1,CJ ENM,2025,10,43,Fall,none,0,11,0,165500,12.016726473799254
Savaş Üstüne Savaş,"Gerilim, Dram, Suç, IMAX",4,0,0,0,0,161.0,0,0,1,0,TME,2025,10,40,Fall,none,0,11,0,163450,12.004262412152356
Kim Demiş Kötüyüz Diye? 2,"Macera, Komedi, Animasyon",3,1,0,1,0,103.0,1,1,1,0,UIP,2025,8,31,Summer,none,0,5,0,155893,11.956925153460514
Thunderbolts*,"Macera, Bilim-Kurgu, Aksiyon, 3 Boyutlu, IMAX",5,0,1,1,0,126.0,0,3,4,0,UIP,2025,5,18,Spring,1_mayis,1,7,0,144151,11.87861664026066
Köstebekgiller: Ata Tohumu Muhafızları,"Macera, Aile",2,0,1,1,0,91.0,1,1,1,1,A90,2025,5,18,Spring,1_mayis,1,7,0,140975,11.856337848675382
Maria,"Dram, Biyografi, Müzik",3,0,1,0,0,124.0,1,3,2,0,Bir Film,2025,2,8,Winter,none,0,8,0,140755,11.85477606934966
Tafiti: Çölde Macera,Animasyon,1,0,1,0,0,81.0,0,0,1,0,TME,2025,9,39,Fall,none,0,7,0,124065,11.728560900794117
Oflu Hoca 5,Komedi,1,1,0,0,0,94.0,1,2,1,1,CGV Mars,2025,9,39,Fall,none,0,7,0,120874,11.702503959712066
Süper Charlie,"Animasyon, Aile, Fantastik",3,0,0,0,0,82.0,0,0,1,0,CGV Mars,2025,9,38,Fall,none,0,7,0,110565,11.613358862291498
Silahlar,"Korku, Dram, Gizem",3,0,0,0,4,128.0,0,0,1,0,TME,2025,8,32,Summer,none,0,5,0,105996,11.571156636533132
Bi Umut,"Aile, Dram, Biyografi",3,0,0,0,0,114.0,0,0,0,1,CJ ENM,2025,11,45,Fall,none,0,9,0,104161,11.553693058010747
Predator: Vahşi Topraklar,"Macera, Gerilim, Bilim-Kurgu, Aksiyon",4,0,1,1,0,107.0,1,2,3,0,UIP,2025,11,45,Fall,none,0,9,0,100636,11.519265325516407
Nosferatu,"Korku, Fantastik, Gizem",3,0,1,0,4,133.0,0,3,2,0,UIP,2025,1,1,Winter,yilbasi,1,13,0,97431,11.48689971414584
Hay Hak: Karagöz Hacivat,Animasyon,1,0,1,0,0,78.0,0,0,1,1,TME,2025,4,16,Spring,none,0,4,0,96796,11.480360950096829
Adile Naşit,"Dram, Biyografi",2,0,1,0,0,119.0,0,2,1,1,A90,2025,12,49,Winter,none,0,6,0,93834,11.449282542664273
The Monkey,"Korku, Komedi",2,0,1,0,0,98.0,0,1,1,0,CGV Mars,2025,2,8,Winter,none,0,8,0,92152,11.431194666606345
Şafağa Kadar,"Korku, Dram",2,0,0,0,4,103.0,0,0,0,0,TME,2025,4,17,Spring,23_nisan,1,4,0,91167,11.420448268476507
Mickey 17,"Macera, Komedi, Bilim-Kurgu, Fantastik",4,1,1,0,0,139.0,1,3,3,0,TME,2025,3,10,Spring,none,0,8,0,90679,11.415081076770628
Tom ve Jerry: Kayıp Pusula,"Komedi, Animasyon, Fantastik",3,0,1,1,0,88.0,0,1,2,0,A90,2025,12,50,Winter,none,0,6,0,106020,11.571383034541798
Pamuk Prenses,"Macera, Aile, Fantastik, Dram, Müzikal",5,0,1,1,0,109.0,1,3,4,0,UIP,2025,3,12,Spring,none,0,8,0,87146,11.375340152017603
Gabby'nin Hayal Evi: Film,"Macera, Komedi, Animasyon, Aile",4,0,1,0,0,98.0,0,0,2,0,UIP,2025,10,40,Fall,none,0,11,0,85262,11.353484147703
Tron: Ares,"Macera, Bilim-Kurgu, Aksiyon, 3 Boyutlu, IMAX",5,0,1,1,0,119.0,1,2,4,0,UIP,2025,10,41,Fall,none,0,11,0,84290,11.342018512991528
C Takımı 2,Komedi,1,1,0,0,3,110.0,0,1,1,1,CGV Mars,2025,2,7,Winter,none,0,8,0,80524,11.29631055561872
28 Yıl Sonra,"Korku, Gerilim",2,0,1,1,4,115.0,1,2,2,0,TME,2025,6,25,Summer,none,0,6,0,80327,11.293861082522517
Köpek Adam,"Macera, Komedi, Animasyon, Fantastik",4,0,1,0,0,83.0,0,2,3,0,UIP,2025,1,5,Winter,none,0,13,0,74547,11.219185077934483
Chainsaw Man - The Movie: Reze Arc,"Macera, Animasyon, Fantastik, Aksiyon",4,0,1,0,0,100.0,1,2,2,0,TME,2025,10,44,Fall,29_ekim,1,11,0,71638,11.179380938420351
Elio,"Macera, Komedi, Animasyon, 3 Boyutlu",4,0,0,0,0,99.0,1,2,3,0,UIP,2025,6,25,Summer,none,0,6,0,70181,11.1588328981095
Ayı Paddington: Ormanda Macera,"Macera, Komedi, Aile",3,0,1,1,0,106.0,0,3,2,0,TME,2025,3,12,Spring,none,0,8,0,69390,11.147498043893597
Kadıköy Boğası,Komedi,1,0,0,0,3,83.0,0,0,0,1,TME,2025,8,34,Summer,none,0,5,0,68570,11.13561040027841
Konsey,"Gerilim, Dram, Gizem",3,0,0,0,3,120.0,0,0,0,0,Bir Film,2025,2,6,Winter,none,0,8,0,59767,10.998208948154405
Heidi,Animasyon,1,0,1,0,0,79.0,0,0,1,0,CJ ENM,2025,8,34,Summer,none,0,5,0,57763,10.964103711276094
Hüddam 5: Zuhur,Korku,1,1,0,0,4,98.0,1,0,0,1,Bir Film,2025,1,1,Winter,yilbasi,1,13,0,52231,10.863431467331688
Tay 3: Endülüs,"Macera, Animasyon",2,1,0,0,0,79.0,0,0,1,1,TME,2025,3,13,Spring,none,0,8,0,51199,10.843475279586862
Sırr Kudüs Macerası,"Macera, Animasyon",2,0,0,0,0,96.0,0,0,1,1,CJ ENM,2025,3,11,Spring,none,0,8,0,48176,10.782616250721516
Cahim,Korku,1,0,0,0,4,80.0,0,0,0,1,CJ ENM,2025,5,18,Spring,1_mayis,1,7,0,46350,10.743976570994
Tete ve Masal: Rüyalar Diyarı,"Macera, Aile",2,0,0,0,0,88.0,0,0,1,1,CJ ENM,2025,1,4,Winter,none,0,13,0,45120,10.71708088617194
Evcil Hayvanlar Yolda,"Komedi, Animasyon, Aksiyon",3,0,0,0,0,99.0,0,0,1,0,TME,2025,10,43,Fall,none,0,11,0,43738,10.685972568448268
Amatör,"Gerilim, Aksiyon",2,0,0,0,3,123.0,0,0,0,0,UIP,2025,4,15,Spring,none,0,4,0,42677,10.661415412410989
Jester 2,Korku,1,1,0,0,0,87.0,0,0,0,0,CJ ENM,2025,9,38,Fall,none,0,7,0,42151,10.64901368794098
Jujutsu Kaisen: Execution,"Animasyon, Fantastik, Aksiyon",3,0,1,0,0,90.0,1,2,2,0,TME,2025,12,49,Winter,none,0,6,0,41156,10.6251250034957
Kulyas 2: Zikr-i Ayin,Korku,1,1,0,0,0,92.0,0,0,0,1,A90,2025,8,32,Summer,none,0,5,0,40323,10.604677304739258
Nasipse Olur 2,Komedi,1,1,0,0,0,105.0,0,1,1,1,A90,2025,11,48,Fall,none,0,9,0,39933,10.594958328715128
Canavarcıklar,"Komedi, Animasyon, Aile, Fantastik",4,0,0,0,0,89.0,0,0,1,0,Bir Film,2025,11,45,Fall,none,0,9,0,38920,10.56926353629994
Siyah Telefon 2,Korku,1,1,1,1,4,114.0,1,2,2,0,UIP,2025,10,42,Fall,none,0,11,0,38779,10.565634141976286
Zatonya: Yeni Dünya,Animasyon,1,0,0,0,0,75.0,0,0,1,1,TME,2025,2,7,Winter,none,0,8,0,38744,10.564731184083064
Senden Kalan,"Dram, Romantik",2,0,0,0,0,109.0,0,0,0,1,A90,2025,10,42,Fall,none,0,11,0,38410,10.556073121339953
Flow: Bir Kedinin Yolculuğu,"Macera, Animasyon, Aile, Fantastik",4,0,0,0,0,84.0,0,0,1,0,Başka S.,2025,1,4,Winter,none,0,13,0,36189,10.496510484233491
Günahkârlar,"Korku, Gerilim, Fantastik, Dram",4,0,0,0,0,137.0,0,0,0,0,TME,2025,4,16,Spring,none,0,4,0,36062,10.492994958336311
Geçen Yaz Ne Yaptığını Biliyorum,Korku,1,0,1,1,4,111.0,0,1,2,0,TME,2025,7,29,Summer,15_temmuz,1,4,0,35873,10.487740202378962
"Büyük, Cesur ve Güzel Bir Yolculuk","Fantastik, Dram, Romantik",3,0,0,0,3,108.0,0,0,1,0,TME,2025,9,38,Fall,none,0,7,0,35768,10.484808917913815
Temel: Sümela'nın Şifresi Yeniden,Komedi,1,0,0,0,0,88.0,1,2,1,1,CGV Mars,2025,1,5,Winter,none,0,13,0,34896,10.46012748844141
Tam Bana Göre,"Komedi, Romantik",2,0,0,0,0,109.0,0,0,0,0,TME,2025,6,24,Summer,none,0,6,0,34360,10.444648376098192
Karabasan,Korku,1,0,0,0,0,93.0,0,0,0,0,A90,2025,2,6,Winter,none,0,8,0,33059,10.406049122883656
Chuck'ın Hayatı,"Bilim-Kurgu, Fantastik, Dram",3,0,1,0,3,110.0,0,3,2,0,Bir Film,2025,9,38,Fall,none,0,7,0,32877,10.400528604131502
Zorla Güvenlik,"Komedi, Aile",2,0,0,0,0,90.0,0,0,0,1,CJ ENM,2025,3,12,Spring,none,0,8,0,32345,10.384214728478083
Wicked: İyilik Uğruna,"Macera, Aile, Fantastik, Müzikal, Aksiyon",5,0,1,1,0,138.0,1,3,3,0,UIP,2025,11,47,Fall,none,0,9,0,30910,10.338835035126165
Cesur Kirpi,"Macera, Animasyon",2,0,0,0,0,85.0,0,0,1,0,CJ ENM,2025,10,40,Fall,none,0,11,0,29143,10.279970025719807
Looney Tunes: Dünyayı Kurtarma Operasyonu,"Macera, Komedi, Animasyon",3,0,1,1,0,90.0,0,1,2,0,CGV Mars,2025,1,4,Winter,none,0,13,0,28607,10.26140672210502
Sonradan Gurme,Komedi,1,0,0,0,0,104.0,0,0,0,1,A90,2025,5,19,Spring,none,0,7,0,28033,10.241137666615815
Babygirl,"Gerilim, Suç, Gizem",3,0,0,0,4,114.0,0,3,2,0,Bir Film,2025,1,4,Winter,none,0,13,0,27732,10.23034226006238
Bugün Güzel,"Komedi, Dram",2,0,0,0,3,118.0,0,0,0,1,CJ ENM,2025,12,50,Winter,none,0,6,0,26465,10.183578384292089
